refYear;reporterDesc;flowDesc;partnerDesc;classificationSearchCode;cmdCode;cmdDesc;primaryValue
2020;Russian Federation;Export;Bangladesh;S4;5;Chemicals and related products, n.e.s.;27283761,47
2020;Russian Federation;Export;Armenia;S4;5;Chemicals and related products, n.e.s.;101629589,2
2020;Russian Federation;Export;Belgium;S4;5;Chemicals and related products, n.e.s.;250837380,6
2020;Russian Federation;Export;Bolivia (Plurinational State of);S4;5;Chemicals and related products, n.e.s.;3287802,54
2020;Russian Federation;Export;Brazil;S4;5;Chemicals and related products, n.e.s.;1430837901
2020;Russian Federation;Export;Bulgaria;S4;5;Chemicals and related products, n.e.s.;97521912,74
2020;Russian Federation;Export;Myanmar;S4;5;Chemicals and related products, n.e.s.;4677699,44
2020;Russian Federation;Export;Belarus;S4;5;Chemicals and related products, n.e.s.;1648442000
2020;Russian Federation;Export;Cambodia;S4;5;Chemicals and related products, n.e.s.;974039,7
2020;Russian Federation;Export;Canada;S4;5;Chemicals and related products, n.e.s.;75879710,51
2020;Russian Federation;Export;Central African Rep.;S4;5;Chemicals and related products, n.e.s.;1545397,02
2020;Russian Federation;Export;Sri Lanka;S4;5;Chemicals and related products, n.e.s.;3314112,3
2020;Russian Federation;Export;Chile;S4;5;Chemicals and related products, n.e.s.;18315551,87
2020;Russian Federation;Export;China;S4;5;Chemicals and related products, n.e.s.;1574619291
2020;Russian Federation;Export;Colombia;S4;5;Chemicals and related products, n.e.s.;50061439,42
2020;Russian Federation;Export;Congo;S4;5;Chemicals and related products, n.e.s.;1333282,66
2020;Russian Federation;Export;Dem. Rep. of the Congo;S4;5;Chemicals and related products, n.e.s.;8672191,49
2020;Russian Federation;Export;Costa Rica;S4;5;Chemicals and related products, n.e.s.;16711806,32
2020;Russian Federation;Export;Czechia;S4;5;Chemicals and related products, n.e.s.;145547864,1
2020;Russian Federation;Export;Denmark;S4;5;Chemicals and related products, n.e.s.;52703390,7
2020;Russian Federation;Export;Dominica;S4;5;Chemicals and related products, n.e.s.;45357,25
2020;Russian Federation;Export;Dominican Rep.;S4;5;Chemicals and related products, n.e.s.;8913756,81
2020;Russian Federation;Export;Ecuador;S4;5;Chemicals and related products, n.e.s.;87432238,98
2020;Russian Federation;Export;El Salvador;S4;5;Chemicals and related products, n.e.s.;7171180,96
2020;Russian Federation;Export;Equatorial Guinea;S4;5;Chemicals and related products, n.e.s.;44685,63
2020;Russian Federation;Export;Ethiopia;S4;5;Chemicals and related products, n.e.s.;1095099,6
2020;Russian Federation;Export;Eritrea;S4;5;Chemicals and related products, n.e.s.;405778,5
2020;Russian Federation;Export;Estonia;S4;5;Chemicals and related products, n.e.s.;777249580,7
2020;Russian Federation;Export;Finland;S4;5;Chemicals and related products, n.e.s.;992826121,4
2020;Russian Federation;Export;France;S4;5;Chemicals and related products, n.e.s.;69002600,1
2020;Russian Federation;Export;Gabon;S4;5;Chemicals and related products, n.e.s.;380863,82
2020;Russian Federation;Export;Georgia;S4;5;Chemicals and related products, n.e.s.;89915574,98
2020;Russian Federation;Export;Gambia;S4;5;Chemicals and related products, n.e.s.;11599,85
2020;Russian Federation;Export;Germany;S4;5;Chemicals and related products, n.e.s.;311129878,8
2020;Russian Federation;Export;Greece;S4;5;Chemicals and related products, n.e.s.;23521459,97
2020;Russian Federation;Export;Guyana;S4;5;Chemicals and related products, n.e.s.;720995,23
2020;Russian Federation;Export;Honduras;S4;5;Chemicals and related products, n.e.s.;41185700,99
2020;Russian Federation;Export;Iceland;S4;5;Chemicals and related products, n.e.s.;215156,58
2020;Russian Federation;Export;Indonesia;S4;5;Chemicals and related products, n.e.s.;103972490,3
2020;Russian Federation;Export;Iraq;S4;5;Chemicals and related products, n.e.s.;8176712,37
2020;Russian Federation;Export;Ireland;S4;5;Chemicals and related products, n.e.s.;72439063,37
2020;Russian Federation;Export;Israel;S4;5;Chemicals and related products, n.e.s.;73554111,55
2020;Russian Federation;Export;Italy;S4;5;Chemicals and related products, n.e.s.;148266075,5
2020;Russian Federation;Export;Japan;S4;5;Chemicals and related products, n.e.s.;113966269,6
2020;Russian Federation;Export;Kazakhstan;S4;5;Chemicals and related products, n.e.s.;1608640117
2020;Russian Federation;Export;Kenya;S4;5;Chemicals and related products, n.e.s.;33613760,49
2020;Russian Federation;Export;Dem. People's Rep. of Korea;S4;5;Chemicals and related products, n.e.s.;3999296,82
2020;Russian Federation;Export;Rep. of Korea;S4;5;Chemicals and related products, n.e.s.;123743395,2
2020;Russian Federation;Export;Kuwait;S4;5;Chemicals and related products, n.e.s.;1819677,17
2020;Russian Federation;Export;Kyrgyzstan;S4;5;Chemicals and related products, n.e.s.;174567582,9
2020;Russian Federation;Export;Latvia;S4;5;Chemicals and related products, n.e.s.;293967457,9
2020;Russian Federation;Export;Liberia;S4;5;Chemicals and related products, n.e.s.;2122958,16
2020;Russian Federation;Export;Libya;S4;5;Chemicals and related products, n.e.s.;412905,71
2020;Russian Federation;Export;Malaysia;S4;5;Chemicals and related products, n.e.s.;26432237,89
2020;Russian Federation;Export;Mali;S4;5;Chemicals and related products, n.e.s.;2783541,78
2020;Russian Federation;Export;Malta;S4;5;Chemicals and related products, n.e.s.;15273217,55
2020;Russian Federation;Export;Mexico;S4;5;Chemicals and related products, n.e.s.;218016353,3
2020;Russian Federation;Export;Mongolia;S4;5;Chemicals and related products, n.e.s.;89954778,96
2020;Russian Federation;Export;Rep. of Moldova;S4;5;Chemicals and related products, n.e.s.;121011346,6
2020;Russian Federation;Export;Morocco;S4;5;Chemicals and related products, n.e.s.;148522210,7
2020;Russian Federation;Export;Mozambique;S4;5;Chemicals and related products, n.e.s.;9812118,01
2020;Russian Federation;Export;Oman;S4;5;Chemicals and related products, n.e.s.;7593310,48
2020;Russian Federation;Export;Nepal;S4;5;Chemicals and related products, n.e.s.;125261,1
2020;Russian Federation;Export;Netherlands;S4;5;Chemicals and related products, n.e.s.;462751650,3
2020;Russian Federation;Export;New Zealand;S4;5;Chemicals and related products, n.e.s.;1214217,08
2020;Russian Federation;Export;Nicaragua;S4;5;Chemicals and related products, n.e.s.;19194410,44
2020;Russian Federation;Export;Niger;S4;5;Chemicals and related products, n.e.s.;940809,82
2020;Russian Federation;Export;Nigeria;S4;5;Chemicals and related products, n.e.s.;77418168,48
2020;Russian Federation;Export;Norway;S4;5;Chemicals and related products, n.e.s.;59255814,27
2020;Russian Federation;Export;Pakistan;S4;5;Chemicals and related products, n.e.s.;17521960,84
2020;Russian Federation;Export;Panama;S4;5;Chemicals and related products, n.e.s.;11539474,45
2020;Russian Federation;Export;Papua New Guinea;S4;5;Chemicals and related products, n.e.s.;436453,13
2020;Russian Federation;Export;Paraguay;S4;5;Chemicals and related products, n.e.s.;3220663,94
2020;Russian Federation;Export;Peru;S4;5;Chemicals and related products, n.e.s.;143681032,7
2020;Russian Federation;Export;Poland;S4;5;Chemicals and related products, n.e.s.;662640742,2
2020;Russian Federation;Export;Portugal;S4;5;Chemicals and related products, n.e.s.;17985822,47
2020;Russian Federation;Export;Qatar;S4;5;Chemicals and related products, n.e.s.;978103,18
2020;Russian Federation;Export;Romania;S4;5;Chemicals and related products, n.e.s.;203611851,6
2020;Russian Federation;Export;Rwanda;S4;5;Chemicals and related products, n.e.s.;19400
2020;Russian Federation;Export;San Marino;S4;5;Chemicals and related products, n.e.s.;26917,69
2020;Russian Federation;Export;Saudi Arabia;S4;5;Chemicals and related products, n.e.s.;27827585,37
2020;Russian Federation;Export;Senegal;S4;5;Chemicals and related products, n.e.s.;34249334,63
2020;Russian Federation;Export;Serbia;S4;5;Chemicals and related products, n.e.s.;139856659,9
2020;Russian Federation;Export;India;S4;5;Chemicals and related products, n.e.s.;813428360,2
2020;Russian Federation;Export;Singapore;S4;5;Chemicals and related products, n.e.s.;17024503,17
2020;Russian Federation;Export;Slovakia;S4;5;Chemicals and related products, n.e.s.;52350772,61
2020;Russian Federation;Export;Viet Nam;S4;5;Chemicals and related products, n.e.s.;102307602,4
2020;Russian Federation;Export;Slovenia;S4;5;Chemicals and related products, n.e.s.;32919602,67
2020;Russian Federation;Export;Zimbabwe;S4;5;Chemicals and related products, n.e.s.;2659201,51
2020;Russian Federation;Export;Spain;S4;5;Chemicals and related products, n.e.s.;101483995,8
2020;Russian Federation;Export;Sudan;S4;5;Chemicals and related products, n.e.s.;687245,38
2020;Russian Federation;Export;Sweden;S4;5;Chemicals and related products, n.e.s.;65785556,92
2020;Russian Federation;Export;Switzerland;S4;5;Chemicals and related products, n.e.s.;165871570
2020;Russian Federation;Export;Tajikistan;S4;5;Chemicals and related products, n.e.s.;68225371,96
2020;Russian Federation;Export;Thailand;S4;5;Chemicals and related products, n.e.s.;57745307,62
2020;Russian Federation;Export;United Arab Emirates;S4;5;Chemicals and related products, n.e.s.;47227488,56
2020;Russian Federation;Export;Tunisia;S4;5;Chemicals and related products, n.e.s.;45241568,72
2020;Russian Federation;Export;Türkiye;S4;5;Chemicals and related products, n.e.s.;711443017,8
2020;Russian Federation;Export;Turkmenistan;S4;5;Chemicals and related products, n.e.s.;118049565,8
2020;Russian Federation;Export;Uganda;S4;5;Chemicals and related products, n.e.s.;642249,73
2020;Russian Federation;Export;Ukraine;S4;5;Chemicals and related products, n.e.s.;902522555,1
2020;Russian Federation;Export;Egypt;S4;5;Chemicals and related products, n.e.s.;48385157,53
2020;Russian Federation;Export;United Kingdom;S4;5;Chemicals and related products, n.e.s.;112390495,6
2020;Russian Federation;Export;Uruguay;S4;5;Chemicals and related products, n.e.s.;34617828,83
2020;Russian Federation;Export;Uzbekistan;S4;5;Chemicals and related products, n.e.s.;440498085,1
2020;Russian Federation;Export;Yemen;S4;5;Chemicals and related products, n.e.s.;1270875,33
2020;Russian Federation;Export;Zambia;S4;5;Chemicals and related products, n.e.s.;2513813,22
2020;Russian Federation;Export;Afghanistan;S4;6;Manufactured goods classified chiefly by material;11270678,98
2020;Russian Federation;Export;Albania;S4;6;Manufactured goods classified chiefly by material;18582011,42
2020;Russian Federation;Export;Algeria;S4;6;Manufactured goods classified chiefly by material;199021888,1
2020;Russian Federation;Export;Andorra;S4;6;Manufactured goods classified chiefly by material;3353,13
2020;Russian Federation;Export;Angola;S4;6;Manufactured goods classified chiefly by material;827827,91
2020;Russian Federation;Export;Azerbaijan;S4;6;Manufactured goods classified chiefly by material;486801983
2020;Russian Federation;Export;Argentina;S4;6;Manufactured goods classified chiefly by material;25545291,56
2020;Russian Federation;Export;Australia;S4;6;Manufactured goods classified chiefly by material;34446764,75
2020;Russian Federation;Export;Austria;S4;6;Manufactured goods classified chiefly by material;52735120,85
2020;Russian Federation;Export;Bahrain;S4;6;Manufactured goods classified chiefly by material;1023511,41
2020;Russian Federation;Export;Bangladesh;S4;6;Manufactured goods classified chiefly by material;274558629,2
2020;Russian Federation;Export;Armenia;S4;6;Manufactured goods classified chiefly by material;254636777,8
2020;Russian Federation;Export;Belgium;S4;6;Manufactured goods classified chiefly by material;2245886079
2020;Russian Federation;Export;Bolivia (Plurinational State of);S4;6;Manufactured goods classified chiefly by material;621226
2020;Russian Federation;Export;Botswana;S4;6;Manufactured goods classified chiefly by material;24585539,59
2020;Russian Federation;Export;Brazil;S4;6;Manufactured goods classified chiefly by material;79894136,97
2020;Russian Federation;Export;Bulgaria;S4;6;Manufactured goods classified chiefly by material;338947966,7
2020;Russian Federation;Export;Myanmar;S4;6;Manufactured goods classified chiefly by material;5597515,87
2020;Russian Federation;Export;Belarus;S4;6;Manufactured goods classified chiefly by material;2842277538
2020;Russian Federation;Export;Cambodia;S4;6;Manufactured goods classified chiefly by material;871737,6
2020;Russian Federation;Export;Canada;S4;6;Manufactured goods classified chiefly by material;121144304,6
2020;Russian Federation;Export;Central African Rep.;S4;6;Manufactured goods classified chiefly by material;138242,96
2020;Russian Federation;Export;Sri Lanka;S4;6;Manufactured goods classified chiefly by material;12988460,63
2020;Russian Federation;Export;Chile;S4;6;Manufactured goods classified chiefly by material;6204803,42
2020;Russian Federation;Export;China;S4;6;Manufactured goods classified chiefly by material;3569158104
2020;Russian Federation;Export;Colombia;S4;6;Manufactured goods classified chiefly by material;17892065,65
2020;Russian Federation;Export;Congo;S4;6;Manufactured goods classified chiefly by material;286798,25
2020;Russian Federation;Export;Dem. Rep. of the Congo;S4;6;Manufactured goods classified chiefly by material;272335,84
2020;Russian Federation;Export;Costa Rica;S4;6;Manufactured goods classified chiefly by material;1584335,12
2020;Russian Federation;Export;Czechia;S4;6;Manufactured goods classified chiefly by material;352307533,2
2020;Russian Federation;Export;Denmark;S4;6;Manufactured goods classified chiefly by material;220421868,5
2020;Russian Federation;Export;Dominican Rep.;S4;6;Manufactured goods classified chiefly by material;29983759,04
2020;Russian Federation;Export;Ecuador;S4;6;Manufactured goods classified chiefly by material;44261308,3
2020;Russian Federation;Export;El Salvador;S4;6;Manufactured goods classified chiefly by material;5944772,3
2020;Russian Federation;Export;Ethiopia;S4;6;Manufactured goods classified chiefly by material;5992832,02
2020;Russian Federation;Export;Estonia;S4;6;Manufactured goods classified chiefly by material;227227346,1
2020;Russian Federation;Export;Finland;S4;6;Manufactured goods classified chiefly by material;403345100,3
2020;Russian Federation;Export;France;S4;6;Manufactured goods classified chiefly by material;232261955,1
2020;Russian Federation;Export;Gabon;S4;6;Manufactured goods classified chiefly by material;140936,01
2020;Russian Federation;Export;Georgia;S4;6;Manufactured goods classified chiefly by material;107600640,7
2020;Russian Federation;Export;Gambia;S4;6;Manufactured goods classified chiefly by material;21,01
2020;Russian Federation;Export;Germany;S4;6;Manufactured goods classified chiefly by material;2271867657
2020;Russian Federation;Export;Greece;S4;6;Manufactured goods classified chiefly by material;177547762,6
2020;Russian Federation;Export;Guyana;S4;6;Manufactured goods classified chiefly by material;1089432,17
2020;Russian Federation;Export;Honduras;S4;6;Manufactured goods classified chiefly by material;12508219,31
2020;Russian Federation;Export;Iceland;S4;6;Manufactured goods classified chiefly by material;1219084,09
2020;Russian Federation;Export;Indonesia;S4;6;Manufactured goods classified chiefly by material;181939918,7
2020;Russian Federation;Export;Iraq;S4;6;Manufactured goods classified chiefly by material;39301694,79
2020;Russian Federation;Export;Ireland;S4;6;Manufactured goods classified chiefly by material;8079031,22
2020;Russian Federation;Export;Israel;S4;6;Manufactured goods classified chiefly by material;432000889,9
2020;Russian Federation;Export;Italy;S4;6;Manufactured goods classified chiefly by material;1592044100
2020;Russian Federation;Export;Japan;S4;6;Manufactured goods classified chiefly by material;1906782054
2020;Russian Federation;Export;Kazakhstan;S4;6;Manufactured goods classified chiefly by material;3387142915
2020;Russian Federation;Export;Kenya;S4;6;Manufactured goods classified chiefly by material;68541162,4
2020;Russian Federation;Export;Dem. People's Rep. of Korea;S4;6;Manufactured goods classified chiefly by material;132026,8
2020;Russian Federation;Export;Rep. of Korea;S4;6;Manufactured goods classified chiefly by material;791248331,5
2020;Russian Federation;Export;Kuwait;S4;6;Manufactured goods classified chiefly by material;707418641,9
2020;Russian Federation;Export;Kyrgyzstan;S4;6;Manufactured goods classified chiefly by material;333053453,4
2020;Russian Federation;Export;Latvia;S4;6;Manufactured goods classified chiefly by material;359936673,3
2020;Russian Federation;Export;Liberia;S4;6;Manufactured goods classified chiefly by material;79753,45
2020;Russian Federation;Export;Libya;S4;6;Manufactured goods classified chiefly by material;1192725,21
2020;Russian Federation;Export;Madagascar;S4;6;Manufactured goods classified chiefly by material;466789,48
2020;Russian Federation;Export;Malaysia;S4;6;Manufactured goods classified chiefly by material;32767005,99
2020;Russian Federation;Export;Mali;S4;6;Manufactured goods classified chiefly by material;862756,68
2020;Russian Federation;Export;Malta;S4;6;Manufactured goods classified chiefly by material;2300486,53
2020;Russian Federation;Export;Mexico;S4;6;Manufactured goods classified chiefly by material;797018847,8
2020;Russian Federation;Export;Mongolia;S4;6;Manufactured goods classified chiefly by material;145133719,8
2020;Russian Federation;Export;Rep. of Moldova;S4;6;Manufactured goods classified chiefly by material;112322902,5
2020;Russian Federation;Export;Morocco;S4;6;Manufactured goods classified chiefly by material;32199222,06
2020;Russian Federation;Export;Mozambique;S4;6;Manufactured goods classified chiefly by material;2317,09
2020;Russian Federation;Export;Oman;S4;6;Manufactured goods classified chiefly by material;42131397,22
2020;Russian Federation;Export;Nepal;S4;6;Manufactured goods classified chiefly by material;92456,54
2020;Russian Federation;Export;Netherlands;S4;6;Manufactured goods classified chiefly by material;4166972573
2020;Russian Federation;Export;Aruba;S4;6;Manufactured goods classified chiefly by material;29178,29
2020;Russian Federation;Export;New Caledonia;S4;6;Manufactured goods classified chiefly by material;21688,97
2020;Russian Federation;Export;New Zealand;S4;6;Manufactured goods classified chiefly by material;2926754,95
2020;Russian Federation;Export;Nicaragua;S4;6;Manufactured goods classified chiefly by material;137512,4
2020;Russian Federation;Export;Niger;S4;6;Manufactured goods classified chiefly by material;622351,92
2020;Russian Federation;Export;Nigeria;S4;6;Manufactured goods classified chiefly by material;53836378,7
2020;Russian Federation;Export;Norway;S4;6;Manufactured goods classified chiefly by material;180991072,4
2020;Russian Federation;Export;Pakistan;S4;6;Manufactured goods classified chiefly by material;21566784,01
2020;Russian Federation;Export;Panama;S4;6;Manufactured goods classified chiefly by material;4221972,93
2020;Russian Federation;Export;Papua New Guinea;S4;6;Manufactured goods classified chiefly by material;77392,52
2020;Russian Federation;Export;Paraguay;S4;6;Manufactured goods classified chiefly by material;1506045,11
2020;Russian Federation;Export;Peru;S4;6;Manufactured goods classified chiefly by material;22908242,44
2020;Russian Federation;Export;Poland;S4;6;Manufactured goods classified chiefly by material;1078639533
2020;Russian Federation;Export;Portugal;S4;6;Manufactured goods classified chiefly by material;50472651,75
2020;Russian Federation;Export;Qatar;S4;6;Manufactured goods classified chiefly by material;30371814,51
2020;Russian Federation;Export;Romania;S4;6;Manufactured goods classified chiefly by material;213632014,3
2020;Russian Federation;Export;Rwanda;S4;6;Manufactured goods classified chiefly by material;834868,56
2020;Russian Federation;Export;San Marino;S4;6;Manufactured goods classified chiefly by material;5783,19
2020;Russian Federation;Export;Saudi Arabia;S4;6;Manufactured goods classified chiefly by material;129968449,6
2020;Russian Federation;Export;Senegal;S4;6;Manufactured goods classified chiefly by material;17756882,08
2020;Russian Federation;Export;Serbia;S4;6;Manufactured goods classified chiefly by material;105609489,1
2020;Russian Federation;Export;India;S4;6;Manufactured goods classified chiefly by material;1290370797
2020;Russian Federation;Export;Singapore;S4;6;Manufactured goods classified chiefly by material;20579778,98
2020;Russian Federation;Export;Slovakia;S4;6;Manufactured goods classified chiefly by material;69824421,7
2020;Russian Federation;Export;Viet Nam;S4;6;Manufactured goods classified chiefly by material;359345425,4
2020;Russian Federation;Export;Slovenia;S4;6;Manufactured goods classified chiefly by material;26701843,47
2020;Russian Federation;Export;Somalia;S4;6;Manufactured goods classified chiefly by material;616
2020;Russian Federation;Export;Zimbabwe;S4;6;Manufactured goods classified chiefly by material;107,2
2020;Russian Federation;Export;Spain;S4;6;Manufactured goods classified chiefly by material;211891689,9
2020;Russian Federation;Export;Sudan;S4;6;Manufactured goods classified chiefly by material;5111005,49
2020;Russian Federation;Export;Sweden;S4;6;Manufactured goods classified chiefly by material;159545617,1
2020;Russian Federation;Export;Switzerland;S4;6;Manufactured goods classified chiefly by material;1220374141
2020;Russian Federation;Export;Tajikistan;S4;6;Manufactured goods classified chiefly by material;162476388,7
2020;Russian Federation;Export;Thailand;S4;6;Manufactured goods classified chiefly by material;65820205,67
2020;Russian Federation;Export;United Arab Emirates;S4;6;Manufactured goods classified chiefly by material;978555633,8
2020;Russian Federation;Export;Tunisia;S4;6;Manufactured goods classified chiefly by material;99425324,3
2020;Russian Federation;Export;Türkiye;S4;6;Manufactured goods classified chiefly by material;3170678717
2020;Russian Federation;Export;Turkmenistan;S4;6;Manufactured goods classified chiefly by material;279853257,6
2020;Russian Federation;Export;Uganda;S4;6;Manufactured goods classified chiefly by material;5347570,01
2020;Russian Federation;Export;Ukraine;S4;6;Manufactured goods classified chiefly by material;942710430,8
2020;Russian Federation;Export;Egypt;S4;6;Manufactured goods classified chiefly by material;641281821,5
2020;Russian Federation;Export;United Kingdom;S4;6;Manufactured goods classified chiefly by material;2509756292
2020;Russian Federation;Export;Uruguay;S4;6;Manufactured goods classified chiefly by material;1767793,95
2020;Russian Federation;Export;Uzbekistan;S4;6;Manufactured goods classified chiefly by material;1511425229
2020;Russian Federation;Export;Yemen;S4;6;Manufactured goods classified chiefly by material;1023684,18
2020;Russian Federation;Export;Zambia;S4;6;Manufactured goods classified chiefly by material;750083,84
2020;Russian Federation;Export;Afghanistan;S4;7;Machinery and transport equipment;2644047,38
2020;Russian Federation;Export;Albania;S4;7;Machinery and transport equipment;626238,04
2020;Russian Federation;Export;Algeria;S4;7;Machinery and transport equipment;382422916,6
2020;Russian Federation;Export;Andorra;S4;7;Machinery and transport equipment;9344560,81
2020;Russian Federation;Export;Angola;S4;7;Machinery and transport equipment;16585623,67
2020;Russian Federation;Export;Azerbaijan;S4;7;Machinery and transport equipment;368450033,7
2020;Russian Federation;Export;Argentina;S4;7;Machinery and transport equipment;8248846,68
2020;Russian Federation;Export;Australia;S4;7;Machinery and transport equipment;11809602,64
2020;Russian Federation;Export;Austria;S4;7;Machinery and transport equipment;20357985,18
2020;Russian Federation;Export;Bahrain;S4;7;Machinery and transport equipment;2284110,96
2020;Russian Federation;Export;Bangladesh;S4;7;Machinery and transport equipment;645642736
2020;Russian Federation;Export;Armenia;S4;7;Machinery and transport equipment;232643002,7
2020;Russian Federation;Export;Belgium;S4;7;Machinery and transport equipment;34483547,84
2020;Russian Federation;Export;Bolivia (Plurinational State of);S4;7;Machinery and transport equipment;3235037,88
2020;Russian Federation;Export;Botswana;S4;7;Machinery and transport equipment;830
2020;Russian Federation;Export;Brazil;S4;7;Machinery and transport equipment;33692536,98
2020;Russian Federation;Export;Bulgaria;S4;7;Machinery and transport equipment;200200199,8
2020;Russian Federation;Export;Myanmar;S4;7;Machinery and transport equipment;62819706,87
2020;Russian Federation;Export;Belarus;S4;7;Machinery and transport equipment;2361144054
2020;Russian Federation;Export;Cambodia;S4;7;Machinery and transport equipment;2251812,02
2020;Russian Federation;Export;Canada;S4;7;Machinery and transport equipment;21928207,99
2020;Russian Federation;Export;Central African Rep.;S4;7;Machinery and transport equipment;482837,93
2020;Russian Federation;Export;Sri Lanka;S4;7;Machinery and transport equipment;378302,66
2020;Russian Federation;Export;Chile;S4;7;Machinery and transport equipment;3520319,55
2020;Russian Federation;Export;China;S4;7;Machinery and transport equipment;1960277992
2020;Russian Federation;Export;Colombia;S4;7;Machinery and transport equipment;16574535,09
2020;Russian Federation;Export;Congo;S4;7;Machinery and transport equipment;38689362,29
2020;Russian Federation;Export;Dem. Rep. of the Congo;S4;7;Machinery and transport equipment;1684189,08
2020;Russian Federation;Export;Costa Rica;S4;7;Machinery and transport equipment;146911,05
2020;Russian Federation;Export;Czechia;S4;7;Machinery and transport equipment;213426350,3
2020;Russian Federation;Export;Denmark;S4;7;Machinery and transport equipment;20908596,7
2020;Russian Federation;Export;Dominican Rep.;S4;7;Machinery and transport equipment;180927,83
2020;Russian Federation;Export;Ecuador;S4;7;Machinery and transport equipment;16670977,17
2020;Russian Federation;Export;El Salvador;S4;7;Machinery and transport equipment;37118
2020;Russian Federation;Export;Equatorial Guinea;S4;7;Machinery and transport equipment;69800
2020;Russian Federation;Export;Ethiopia;S4;7;Machinery and transport equipment;6360478,61
2020;Russian Federation;Export;Estonia;S4;7;Machinery and transport equipment;103731044,5
2020;Russian Federation;Export;Finland;S4;7;Machinery and transport equipment;90417127,56
2020;Russian Federation;Export;France;S4;7;Machinery and transport equipment;140895196,8
2020;Russian Federation;Export;Gabon;S4;7;Machinery and transport equipment;1758022,59
2020;Russian Federation;Export;Georgia;S4;7;Machinery and transport equipment;71871577,55
2020;Russian Federation;Export;Gambia;S4;7;Machinery and transport equipment;51710
2020;Russian Federation;Export;Germany;S4;7;Machinery and transport equipment;438993565,4
2020;Russian Federation;Export;Greece;S4;7;Machinery and transport equipment;19302027,03
2020;Russian Federation;Export;Grenada;S4;7;Machinery and transport equipment;12450
2020;Russian Federation;Export;Guyana;S4;7;Machinery and transport equipment;294470,21
2020;Russian Federation;Export;Honduras;S4;7;Machinery and transport equipment;1027110,72
2020;Russian Federation;Export;Iceland;S4;7;Machinery and transport equipment;7192150,65
2020;Russian Federation;Export;Indonesia;S4;7;Machinery and transport equipment;8855385,13
2020;Russian Federation;Export;Iraq;S4;7;Machinery and transport equipment;19442798,67
2020;Russian Federation;Export;Ireland;S4;7;Machinery and transport equipment;4903922,62
2020;Russian Federation;Export;Israel;S4;7;Machinery and transport equipment;7837923,21
2020;Russian Federation;Export;Italy;S4;7;Machinery and transport equipment;69028648,75
2020;Russian Federation;Export;Japan;S4;7;Machinery and transport equipment;65289044,43
2020;Russian Federation;Export;Kazakhstan;S4;7;Machinery and transport equipment;3388232695
2020;Russian Federation;Export;Kenya;S4;7;Machinery and transport equipment;3116365,03
2020;Russian Federation;Export;Dem. People's Rep. of Korea;S4;7;Machinery and transport equipment;907345,1
2020;Russian Federation;Export;Rep. of Korea;S4;7;Machinery and transport equipment;44125621,3
2020;Russian Federation;Export;Kuwait;S4;7;Machinery and transport equipment;4021581,67
2020;Russian Federation;Export;Kyrgyzstan;S4;7;Machinery and transport equipment;113139815
2020;Russian Federation;Export;Latvia;S4;7;Machinery and transport equipment;74975250,07
2020;Russian Federation;Export;Liberia;S4;7;Machinery and transport equipment;539720,92
2020;Russian Federation;Export;Libya;S4;7;Machinery and transport equipment;4324762,36
2020;Russian Federation;Export;Madagascar;S4;7;Machinery and transport equipment;201841,55
2020;Russian Federation;Export;Malaysia;S4;7;Machinery and transport equipment;14527047,18
2020;Russian Federation;Export;Mali;S4;7;Machinery and transport equipment;1533868,47
2020;Russian Federation;Export;Malta;S4;7;Machinery and transport equipment;248655,04
2020;Russian Federation;Export;Mexico;S4;7;Machinery and transport equipment;19771012,65
2020;Russian Federation;Export;Mongolia;S4;7;Machinery and transport equipment;125632310,2
2020;Russian Federation;Export;Rep. of Moldova;S4;7;Machinery and transport equipment;92227076,42
2020;Russian Federation;Export;Morocco;S4;7;Machinery and transport equipment;3325093,36
2020;Russian Federation;Export;Oman;S4;7;Machinery and transport equipment;3841863,04
2020;Russian Federation;Export;Nepal;S4;7;Machinery and transport equipment;673455,25
2020;Russian Federation;Export;Netherlands;S4;7;Machinery and transport equipment;143768209,5
2020;Russian Federation;Export;New Caledonia;S4;7;Machinery and transport equipment;3029
2020;Russian Federation;Export;New Zealand;S4;7;Machinery and transport equipment;1145549,39
2020;Russian Federation;Export;Nicaragua;S4;7;Machinery and transport equipment;501606,56
2020;Russian Federation;Export;Niger;S4;7;Machinery and transport equipment;2653197,37
2020;Russian Federation;Export;Nigeria;S4;7;Machinery and transport equipment;7494940,6
2020;Russian Federation;Export;Norway;S4;7;Machinery and transport equipment;19396183,73
2020;Russian Federation;Export;Pakistan;S4;7;Machinery and transport equipment;12777316,27
2020;Russian Federation;Export;Panama;S4;7;Machinery and transport equipment;1453055,85
2020;Russian Federation;Export;Papua New Guinea;S4;7;Machinery and transport equipment;202276,45
2020;Russian Federation;Export;Paraguay;S4;7;Machinery and transport equipment;111619,44
2020;Russian Federation;Export;Peru;S4;7;Machinery and transport equipment;5287394,77
2020;Russian Federation;Export;Poland;S4;7;Machinery and transport equipment;157332230,2
2020;Russian Federation;Export;Portugal;S4;7;Machinery and transport equipment;2239052,73
2020;Russian Federation;Export;Qatar;S4;7;Machinery and transport equipment;3986021,39
2020;Russian Federation;Export;Romania;S4;7;Machinery and transport equipment;105992906,5
2020;Russian Federation;Export;Rwanda;S4;7;Machinery and transport equipment;48080
2020;Russian Federation;Export;San Marino;S4;7;Machinery and transport equipment;2962
