period;reporterDesc;flowDesc;partnerDesc;classificationSearchCode;cmdCode;cmdDesc;primaryValue
2020;Russian Federation;Import;United States Minor Outlying Islands;S4;5;Chemicals and related products, n.e.s.;1389,18
2020;Russian Federation;Import;Pakistan;S4;5;Chemicals and related products, n.e.s.;10844343,63
2020;Russian Federation;Import;Panama;S4;5;Chemicals and related products, n.e.s.;16738,85
2020;Russian Federation;Import;Paraguay;S4;5;Chemicals and related products, n.e.s.;31725,59
2020;Russian Federation;Import;Peru;S4;5;Chemicals and related products, n.e.s.;9340780,3
2020;Russian Federation;Import;Poland;S4;5;Chemicals and related products, n.e.s.;782316791,6
2020;Russian Federation;Import;Portugal;S4;5;Chemicals and related products, n.e.s.;54556088
2020;Russian Federation;Import;Qatar;S4;5;Chemicals and related products, n.e.s.;12158637,49
2020;Russian Federation;Import;Romania;S4;5;Chemicals and related products, n.e.s.;208018088,4
2020;Russian Federation;Import;San Marino;S4;5;Chemicals and related products, n.e.s.;1891021,7
2020;Russian Federation;Import;Saudi Arabia;S4;5;Chemicals and related products, n.e.s.;184661927,4
2020;Russian Federation;Import;Serbia;S4;5;Chemicals and related products, n.e.s.;111041148,2
2020;Russian Federation;Import;India;S4;5;Chemicals and related products, n.e.s.;1080257558
2020;Russian Federation;Import;Singapore;S4;5;Chemicals and related products, n.e.s.;103128855,3
2020;Russian Federation;Import;Slovakia;S4;5;Chemicals and related products, n.e.s.;115132011,9
2020;Russian Federation;Import;Viet Nam;S4;5;Chemicals and related products, n.e.s.;36685110,76
2020;Russian Federation;Import;Slovenia;S4;5;Chemicals and related products, n.e.s.;496194609,6
2020;Russian Federation;Import;Somalia;S4;5;Chemicals and related products, n.e.s.;5165,41
2020;Russian Federation;Import;Zimbabwe;S4;5;Chemicals and related products, n.e.s.;784,77
2020;Russian Federation;Import;Spain;S4;5;Chemicals and related products, n.e.s.;731294107,1
2020;Russian Federation;Import;Sweden;S4;5;Chemicals and related products, n.e.s.;381816061,4
2020;Russian Federation;Import;Switzerland;S4;5;Chemicals and related products, n.e.s.;1272345201
2020;Russian Federation;Import;Tajikistan;S4;5;Chemicals and related products, n.e.s.;579496,25
2020;Russian Federation;Import;Thailand;S4;5;Chemicals and related products, n.e.s.;62672767,46
2020;Russian Federation;Import;United Arab Emirates;S4;5;Chemicals and related products, n.e.s.;65352463,9
2020;Russian Federation;Import;Tunisia;S4;5;Chemicals and related products, n.e.s.;13265448,33
2020;Russian Federation;Import;Türkiye;S4;5;Chemicals and related products, n.e.s.;432598764
2020;Russian Federation;Import;Turkmenistan;S4;5;Chemicals and related products, n.e.s.;56720355,53
2020;Russian Federation;Import;Ukraine;S4;5;Chemicals and related products, n.e.s.;167717378,3
2020;Russian Federation;Import;Egypt;S4;5;Chemicals and related products, n.e.s.;22159471,86
2020;Russian Federation;Import;United Kingdom;S4;5;Chemicals and related products, n.e.s.;920798047
2020;Russian Federation;Import;Uruguay;S4;5;Chemicals and related products, n.e.s.;1844206,59
2020;Russian Federation;Import;Uzbekistan;S4;5;Chemicals and related products, n.e.s.;77279538,43
2020;Russian Federation;Import;Zambia;S4;5;Chemicals and related products, n.e.s.;8362,87
2020;Russian Federation;Import;Afghanistan;S4;6;Manufactured goods classified chiefly by material;4453,53
2020;Russian Federation;Import;Albania;S4;6;Manufactured goods classified chiefly by material;127093,37
2020;Russian Federation;Import;Algeria;S4;6;Manufactured goods classified chiefly by material;48958,4
2020;Russian Federation;Import;Andorra;S4;6;Manufactured goods classified chiefly by material;429,39
2020;Russian Federation;Import;Angola;S4;6;Manufactured goods classified chiefly by material;2859870,78
2020;Russian Federation;Import;Azerbaijan;S4;6;Manufactured goods classified chiefly by material;56169509,44
2020;Russian Federation;Import;Argentina;S4;6;Manufactured goods classified chiefly by material;16969524,66
2020;Russian Federation;Import;Australia;S4;6;Manufactured goods classified chiefly by material;16041433,05
2020;Russian Federation;Import;Austria;S4;6;Manufactured goods classified chiefly by material;371960933,9
2020;Russian Federation;Import;Bahrain;S4;6;Manufactured goods classified chiefly by material;2016728,49
2020;Russian Federation;Import;Bangladesh;S4;6;Manufactured goods classified chiefly by material;33055446,06
2020;Russian Federation;Import;Armenia;S4;6;Manufactured goods classified chiefly by material;89837732,43
2020;Russian Federation;Import;Belgium;S4;6;Manufactured goods classified chiefly by material;266432957
2020;Russian Federation;Import;Bolivia (Plurinational State of);S4;6;Manufactured goods classified chiefly by material;1069504,86
2020;Russian Federation;Import;Botswana;S4;6;Manufactured goods classified chiefly by material;4299454,67
2020;Russian Federation;Import;Brazil;S4;6;Manufactured goods classified chiefly by material;120746166,8
2020;Russian Federation;Import;Bulgaria;S4;6;Manufactured goods classified chiefly by material;36840916,89
2020;Russian Federation;Import;Myanmar;S4;6;Manufactured goods classified chiefly by material;48355,31
2020;Russian Federation;Import;Belarus;S4;6;Manufactured goods classified chiefly by material;2088529341
2020;Russian Federation;Import;Cambodia;S4;6;Manufactured goods classified chiefly by material;441507,65
2020;Russian Federation;Import;Canada;S4;6;Manufactured goods classified chiefly by material;70289710,73
2020;Russian Federation;Import;Sri Lanka;S4;6;Manufactured goods classified chiefly by material;12048246,26
2020;Russian Federation;Import;Chile;S4;6;Manufactured goods classified chiefly by material;2088212,48
2020;Russian Federation;Import;China;S4;6;Manufactured goods classified chiefly by material;7582170918
2020;Russian Federation;Import;Colombia;S4;6;Manufactured goods classified chiefly by material;887139,49
2020;Russian Federation;Import;Congo;S4;6;Manufactured goods classified chiefly by material;3143,42
2020;Russian Federation;Import;Dem. Rep. of the Congo;S4;6;Manufactured goods classified chiefly by material;38903,05
2020;Russian Federation;Import;Costa Rica;S4;6;Manufactured goods classified chiefly by material;2684587
2020;Russian Federation;Import;Czechia;S4;6;Manufactured goods classified chiefly by material;435757830,1
2020;Russian Federation;Import;Denmark;S4;6;Manufactured goods classified chiefly by material;68730910,24
2020;Russian Federation;Import;Dominica;S4;6;Manufactured goods classified chiefly by material;587,57
2020;Russian Federation;Import;Dominican Rep.;S4;6;Manufactured goods classified chiefly by material;1297170,6
2020;Russian Federation;Import;Ecuador;S4;6;Manufactured goods classified chiefly by material;20402,84
2020;Russian Federation;Import;El Salvador;S4;6;Manufactured goods classified chiefly by material;22995,59
2020;Russian Federation;Import;Equatorial Guinea;S4;6;Manufactured goods classified chiefly by material;320,55
2020;Russian Federation;Import;Ethiopia;S4;6;Manufactured goods classified chiefly by material;78066,03
2020;Russian Federation;Import;Eritrea;S4;6;Manufactured goods classified chiefly by material;53,61
2020;Russian Federation;Import;Estonia;S4;6;Manufactured goods classified chiefly by material;39325709,67
2020;Russian Federation;Import;Finland;S4;6;Manufactured goods classified chiefly by material;657335117,9
2020;Russian Federation;Import;France;S4;6;Manufactured goods classified chiefly by material;536876563,4
2020;Russian Federation;Import;Gabon;S4;6;Manufactured goods classified chiefly by material;7403,54
2020;Russian Federation;Import;Georgia;S4;6;Manufactured goods classified chiefly by material;113784069,9
2020;Russian Federation;Import;Gambia;S4;6;Manufactured goods classified chiefly by material;1189,84
2020;Russian Federation;Import;Germany;S4;6;Manufactured goods classified chiefly by material;2561142703
2020;Russian Federation;Import;Greece;S4;6;Manufactured goods classified chiefly by material;55709240,05
2020;Russian Federation;Import;Greenland;S4;6;Manufactured goods classified chiefly by material;242,3
2020;Russian Federation;Import;Guyana;S4;6;Manufactured goods classified chiefly by material;188,83
2020;Russian Federation;Import;Honduras;S4;6;Manufactured goods classified chiefly by material;1307,19
2020;Russian Federation;Import;Iceland;S4;6;Manufactured goods classified chiefly by material;4455294,26
2020;Russian Federation;Import;Indonesia;S4;6;Manufactured goods classified chiefly by material;118891272,3
2020;Russian Federation;Import;Iraq;S4;6;Manufactured goods classified chiefly by material;745,1
2020;Russian Federation;Import;Ireland;S4;6;Manufactured goods classified chiefly by material;11081786,67
2020;Russian Federation;Import;Israel;S4;6;Manufactured goods classified chiefly by material;67506563,05
2020;Russian Federation;Import;Italy;S4;6;Manufactured goods classified chiefly by material;1191739312
2020;Russian Federation;Import;Japan;S4;6;Manufactured goods classified chiefly by material;757876633,4
2020;Russian Federation;Import;Kazakhstan;S4;6;Manufactured goods classified chiefly by material;1222607237
2020;Russian Federation;Import;Kenya;S4;6;Manufactured goods classified chiefly by material;17132,34
2020;Russian Federation;Import;Dem. People's Rep. of Korea;S4;6;Manufactured goods classified chiefly by material;50432,94
2020;Russian Federation;Import;Rep. of Korea;S4;6;Manufactured goods classified chiefly by material;939449098,6
2020;Russian Federation;Import;Kuwait;S4;6;Manufactured goods classified chiefly by material;23880,45
2020;Russian Federation;Import;Kyrgyzstan;S4;6;Manufactured goods classified chiefly by material;12277355,57
2020;Russian Federation;Import;Latvia;S4;6;Manufactured goods classified chiefly by material;67216134,67
2020;Russian Federation;Import;Libya;S4;6;Manufactured goods classified chiefly by material;41,78
2020;Russian Federation;Import;Madagascar;S4;6;Manufactured goods classified chiefly by material;169647,29
2020;Russian Federation;Import;Malaysia;S4;6;Manufactured goods classified chiefly by material;66020393,1
2020;Russian Federation;Import;Mali;S4;6;Manufactured goods classified chiefly by material;525,11
2020;Russian Federation;Import;Malta;S4;6;Manufactured goods classified chiefly by material;628010,48
2020;Russian Federation;Import;Mexico;S4;6;Manufactured goods classified chiefly by material;54380667,72
2020;Russian Federation;Import;Mongolia;S4;6;Manufactured goods classified chiefly by material;1256282,82
2020;Russian Federation;Import;Rep. of Moldova;S4;6;Manufactured goods classified chiefly by material;31349754,07
2020;Russian Federation;Import;Morocco;S4;6;Manufactured goods classified chiefly by material;5100568,44
2020;Russian Federation;Import;Mozambique;S4;6;Manufactured goods classified chiefly by material;15711,92
2020;Russian Federation;Import;Oman;S4;6;Manufactured goods classified chiefly by material;507951,09
2020;Russian Federation;Import;Nepal;S4;6;Manufactured goods classified chiefly by material;1154448,52
2020;Russian Federation;Import;Netherlands;S4;6;Manufactured goods classified chiefly by material;298855367,5
2020;Russian Federation;Import;New Caledonia;S4;6;Manufactured goods classified chiefly by material;16,69
2020;Russian Federation;Import;New Zealand;S4;6;Manufactured goods classified chiefly by material;9045282,7
2020;Russian Federation;Import;Nicaragua;S4;6;Manufactured goods classified chiefly by material;1384,66
2020;Russian Federation;Import;Niger;S4;6;Manufactured goods classified chiefly by material;7612,6
2020;Russian Federation;Import;Nigeria;S4;6;Manufactured goods classified chiefly by material;85031,72
2020;Russian Federation;Import;Norway;S4;6;Manufactured goods classified chiefly by material;42254122,93
2020;Russian Federation;Import;United States Minor Outlying Islands;S4;6;Manufactured goods classified chiefly by material;8,17
2020;Russian Federation;Import;Pakistan;S4;6;Manufactured goods classified chiefly by material;43707538,43
2020;Russian Federation;Import;Panama;S4;6;Manufactured goods classified chiefly by material;128556,63
2020;Russian Federation;Import;Papua New Guinea;S4;6;Manufactured goods classified chiefly by material;1177,1
2020;Russian Federation;Import;Paraguay;S4;6;Manufactured goods classified chiefly by material;2147,19
2020;Russian Federation;Import;Peru;S4;6;Manufactured goods classified chiefly by material;2859589,09
2020;Russian Federation;Import;Poland;S4;6;Manufactured goods classified chiefly by material;922580521,9
2020;Russian Federation;Import;Portugal;S4;6;Manufactured goods classified chiefly by material;88565143,14
2020;Russian Federation;Import;Qatar;S4;6;Manufactured goods classified chiefly by material;19716,01
2020;Russian Federation;Import;Romania;S4;6;Manufactured goods classified chiefly by material;131044299,6
2020;Russian Federation;Import;San Marino;S4;6;Manufactured goods classified chiefly by material;626282,5
2020;Russian Federation;Import;Saudi Arabia;S4;6;Manufactured goods classified chiefly by material;5724748,25
2020;Russian Federation;Import;Senegal;S4;6;Manufactured goods classified chiefly by material;11043,23
2020;Russian Federation;Import;Serbia;S4;6;Manufactured goods classified chiefly by material;186746939,3
2020;Russian Federation;Import;India;S4;6;Manufactured goods classified chiefly by material;453935748,1
2020;Russian Federation;Import;Singapore;S4;6;Manufactured goods classified chiefly by material;25606407,12
2020;Russian Federation;Import;Slovakia;S4;6;Manufactured goods classified chiefly by material;158096514,2
2020;Russian Federation;Import;Viet Nam;S4;6;Manufactured goods classified chiefly by material;125026118,9
2020;Russian Federation;Import;Slovenia;S4;6;Manufactured goods classified chiefly by material;138826767,1
2020;Russian Federation;Import;Somalia;S4;6;Manufactured goods classified chiefly by material;472,02
2020;Russian Federation;Import;Zimbabwe;S4;6;Manufactured goods classified chiefly by material;8828,32
2020;Russian Federation;Import;Spain;S4;6;Manufactured goods classified chiefly by material;534959237,3
2020;Russian Federation;Import;Sudan;S4;6;Manufactured goods classified chiefly by material;2,7
2020;Russian Federation;Import;Sweden;S4;6;Manufactured goods classified chiefly by material;321805703,6
2020;Russian Federation;Import;Switzerland;S4;6;Manufactured goods classified chiefly by material;118573107,8
2020;Russian Federation;Import;Tajikistan;S4;6;Manufactured goods classified chiefly by material;13956326,06
2020;Russian Federation;Import;Thailand;S4;6;Manufactured goods classified chiefly by material;135113461,2
2020;Russian Federation;Import;United Arab Emirates;S4;6;Manufactured goods classified chiefly by material;50973482,58
2020;Russian Federation;Import;Tunisia;S4;6;Manufactured goods classified chiefly by material;786619,85
2020;Russian Federation;Import;Türkiye;S4;6;Manufactured goods classified chiefly by material;778285790,4
2020;Russian Federation;Import;Turkmenistan;S4;6;Manufactured goods classified chiefly by material;36082029,3
2020;Russian Federation;Import;Uganda;S4;6;Manufactured goods classified chiefly by material;2921,52
2020;Russian Federation;Import;Ukraine;S4;6;Manufactured goods classified chiefly by material;1303442724
2020;Russian Federation;Import;Egypt;S4;6;Manufactured goods classified chiefly by material;15592162,82
2020;Russian Federation;Import;United Kingdom;S4;6;Manufactured goods classified chiefly by material;263507537,9
2020;Russian Federation;Import;Uruguay;S4;6;Manufactured goods classified chiefly by material;13986,67
2020;Russian Federation;Import;Uzbekistan;S4;6;Manufactured goods classified chiefly by material;437109377,3
2020;Russian Federation;Import;Samoa;S4;6;Manufactured goods classified chiefly by material;106,75
2020;Russian Federation;Import;Yemen;S4;6;Manufactured goods classified chiefly by material;67,33
2020;Russian Federation;Import;Zambia;S4;6;Manufactured goods classified chiefly by material;749468,17
2020;Russian Federation;Import;Afghanistan;S4;7;Machinery and transport equipment;3558,68
2020;Russian Federation;Import;Albania;S4;7;Machinery and transport equipment;5451,06
2020;Russian Federation;Import;Algeria;S4;7;Machinery and transport equipment;591395,6
2020;Russian Federation;Import;Andorra;S4;7;Machinery and transport equipment;38636,07
2020;Russian Federation;Import;Angola;S4;7;Machinery and transport equipment;18543,52
2020;Russian Federation;Import;Azerbaijan;S4;7;Machinery and transport equipment;20623074,42
2020;Russian Federation;Import;Argentina;S4;7;Machinery and transport equipment;13679907,98
2020;Russian Federation;Import;Australia;S4;7;Machinery and transport equipment;46551052,59
2020;Russian Federation;Import;Austria;S4;7;Machinery and transport equipment;1289562154
2020;Russian Federation;Import;Bangladesh;S4;7;Machinery and transport equipment;2363559,79
2020;Russian Federation;Import;Armenia;S4;7;Machinery and transport equipment;24196242,92
2020;Russian Federation;Import;Belgium;S4;7;Machinery and transport equipment;392405262,1
2020;Russian Federation;Import;Bolivia (Plurinational State of);S4;7;Machinery and transport equipment;187,7
2020;Russian Federation;Import;Botswana;S4;7;Machinery and transport equipment;4884,72
2020;Russian Federation;Import;Brazil;S4;7;Machinery and transport equipment;233714016,2
2020;Russian Federation;Import;Bulgaria;S4;7;Machinery and transport equipment;226048633,6
2020;Russian Federation;Import;Myanmar;S4;7;Machinery and transport equipment;294594,68
2020;Russian Federation;Import;Belarus;S4;7;Machinery and transport equipment;3342886806
2020;Russian Federation;Import;Cambodia;S4;7;Machinery and transport equipment;2928117,2
2020;Russian Federation;Import;Canada;S4;7;Machinery and transport equipment;280426388,4
2020;Russian Federation;Import;Central African Rep.;S4;7;Machinery and transport equipment;17469,23
2020;Russian Federation;Import;Sri Lanka;S4;7;Machinery and transport equipment;3359190,15
2020;Russian Federation;Import;Chile;S4;7;Machinery and transport equipment;1963140,77
2020;Russian Federation;Import;China;S4;7;Machinery and transport equipment;30803236198
2020;Russian Federation;Import;Colombia;S4;7;Machinery and transport equipment;37744,27
2020;Russian Federation;Import;Congo;S4;7;Machinery and transport equipment;1849,75
2020;Russian Federation;Import;Costa Rica;S4;7;Machinery and transport equipment;11214598,48
2020;Russian Federation;Import;Czechia;S4;7;Machinery and transport equipment;2446474021
2020;Russian Federation;Import;Denmark;S4;7;Machinery and transport equipment;469151318
2020;Russian Federation;Import;Dominica;S4;7;Machinery and transport equipment;26923,2
2020;Russian Federation;Import;Dominican Rep.;S4;7;Machinery and transport equipment;646923,63
2020;Russian Federation;Import;Ecuador;S4;7;Machinery and transport equipment;111441,64
2020;Russian Federation;Import;El Salvador;S4;7;Machinery and transport equipment;1302555,96
2020;Russian Federation;Import;Ethiopia;S4;7;Machinery and transport equipment;1464,57
2020;Russian Federation;Import;Eritrea;S4;7;Machinery and transport equipment;15,25
2020;Russian Federation;Import;Estonia;S4;7;Machinery and transport equipment;289346963,7
2020;Russian Federation;Import;Finland;S4;7;Machinery and transport equipment;933371990,5
2020;Russian Federation;Import;France;S4;7;Machinery and transport equipment;1728195665
2020;Russian Federation;Import;Gabon;S4;7;Machinery and transport equipment;439,54
2020;Russian Federation;Import;Georgia;S4;7;Machinery and transport equipment;7842949,58
2020;Russian Federation;Import;Gambia;S4;7;Machinery and transport equipment;7089,29
2020;Russian Federation;Import;Germany;S4;7;Machinery and transport equipment;10792335829
2020;Russian Federation;Import;Greece;S4;7;Machinery and transport equipment;33079325,63
2020;Russian Federation;Import;Greenland;S4;7;Machinery and transport equipment;34,76
2020;Russian Federation;Import;Guyana;S4;7;Machinery and transport equipment;5807,42
2020;Russian Federation;Import;Honduras;S4;7;Machinery and transport equipment;64607,74
2020;Russian Federation;Import;Iceland;S4;7;Machinery and transport equipment;15795401,1
2020;Russian Federation;Import;Indonesia;S4;7;Machinery and transport equipment;199038615,9
2020;Russian Federation;Import;Iraq;S4;7;Machinery and transport equipment;392,28
2020;Russian Federation;Import;Ireland;S4;7;Machinery and transport equipment;77358700,72
2020;Russian Federation;Import;Israel;S4;7;Machinery and transport equipment;176636142,4
2020;Russian Federation;Import;Italy;S4;7;Machinery and transport equipment;4116289992
2020;Russian Federation;Import;Japan;S4;7;Machinery and transport equipment;5042461434
2020;Russian Federation;Import;Kazakhstan;S4;7;Machinery and transport equipment;352008859,6
2020;Russian Federation;Import;Kenya;S4;7;Machinery and transport equipment;1036,82
2020;Russian Federation;Import;Dem. People's Rep. of Korea;S4;7;Machinery and transport equipment;30247,36
2020;Russian Federation;Import;Rep. of Korea;S4;7;Machinery and transport equipment;4497839330
2020;Russian Federation;Import;Kuwait;S4;7;Machinery and transport equipment;702432,21
2020;Russian Federation;Import;Kyrgyzstan;S4;7;Machinery and transport equipment;22993669,84
2020;Russian Federation;Import;Latvia;S4;7;Machinery and transport equipment;207306937,5
2020;Russian Federation;Import;Liberia;S4;7;Machinery and transport equipment;10155,33
2020;Russian Federation;Import;Madagascar;S4;7;Machinery and transport equipment;179624,3
2020;Russian Federation;Import;Malaysia;S4;7;Machinery and transport equipment;881281696,4
2020;Russian Federation;Import;Mali;S4;7;Machinery and transport equipment;15906,93
2020;Russian Federation;Import;Malta;S4;7;Machinery and transport equipment;3055576,86
2020;Russian Federation;Import;Mexico;S4;7;Machinery and transport equipment;611278056
2020;Russian Federation;Import;Mongolia;S4;7;Machinery and transport equipment;1854677,02
2020;Russian Federation;Import;Rep. of Moldova;S4;7;Machinery and transport equipment;21830368,45
2020;Russian Federation;Import;Morocco;S4;7;Machinery and transport equipment;19421681,73
2020;Russian Federation;Import;Mozambique;S4;7;Machinery and transport equipment;18,67
2020;Russian Federation;Import;Oman;S4;7;Machinery and transport equipment;6590,46
2020;Russian Federation;Import;Nepal;S4;7;Machinery and transport equipment;486,82
2020;Russian Federation;Import;Netherlands;S4;7;Machinery and transport equipment;1503302552
2020;Russian Federation;Import;New Caledonia;S4;7;Machinery and transport equipment;1397,67
2020;Russian Federation;Import;New Zealand;S4;7;Machinery and transport equipment;11611058,99
2020;Russian Federation;Import;Nicaragua;S4;7;Machinery and transport equipment;28049,31
2020;Russian Federation;Import;Niger;S4;7;Machinery and transport equipment;16662,26
2020;Russian Federation;Import;Nigeria;S4;7;Machinery and transport equipment;2818,18
2020;Russian Federation;Import;Norway;S4;7;Machinery and transport equipment;183211262,4
2020;Russian Federation;Import;Pakistan;S4;7;Machinery and transport equipment;22752,52
2020;Russian Federation;Import;Panama;S4;7;Machinery and transport equipment;1431,91
2020;Russian Federation;Import;Papua New Guinea;S4;7;Machinery and transport equipment;97,13
2020;Russian Federation;Import;Paraguay;S4;7;Machinery and transport equipment;1,96
2020;Russian Federation;Import;Peru;S4;7;Machinery and transport equipment;2338683,22
2020;Russian Federation;Import;Poland;S4;7;Machinery and transport equipment;2119477524
2020;Russian Federation;Import;Portugal;S4;7;Machinery and transport equipment;138532402,3
2020;Russian Federation;Import;Qatar;S4;7;Machinery and transport equipment;12660,31
2020;Russian Federation;Import;Romania;S4;7;Machinery and transport equipment;693913644
2020;Russian Federation;Import;Rwanda;S4;7;Machinery and transport equipment;2005,51
2020;Russian Federation;Import;San Marino;S4;7;Machinery and transport equipment;4459139,73
2020;Russian Federation;Import;Saudi Arabia;S4;7;Machinery and transport equipment;6274791,5
2020;Russian Federation;Import;Senegal;S4;7;Machinery and transport equipment;3002,27
2020;Russian Federation;Import;Serbia;S4;7;Machinery and transport equipment;128685864,6
2020;Russian Federation;Import;India;S4;7;Machinery and transport equipment;898593893,5
2020;Russian Federation;Import;Singapore;S4;7;Machinery and transport equipment;196580277,6
2020;Russian Federation;Import;Slovakia;S4;7;Machinery and transport equipment;1207926097
2020;Russian Federation;Import;Viet Nam;S4;7;Machinery and transport equipment;2438536090
2020;Russian Federation;Import;Slovenia;S4;7;Machinery and transport equipment;279577270,8
2020;Russian Federation;Import;Somalia;S4;7;Machinery and transport equipment;6,45
2020;Russian Federation;Import;Zimbabwe;S4;7;Machinery and transport equipment;156,36
2020;Russian Federation;Import;Spain;S4;7;Machinery and transport equipment;1079634727
2020;Russian Federation;Import;Sudan;S4;7;Machinery and transport equipment;35413,3
2020;Russian Federation;Import;Sweden;S4;7;Machinery and transport equipment;935203755,8
2020;Russian Federation;Import;Switzerland;S4;7;Machinery and transport equipment;528420625,9
2020;Russian Federation;Import;Tajikistan;S4;7;Machinery and transport equipment;59054,86
2020;Russian Federation;Import;Thailand;S4;7;Machinery and transport equipment;851831385,7
2020;Russian Federation;Import;United Arab Emirates;S4;7;Machinery and transport equipment;37063546,67
2020;Russian Federation;Import;Tunisia;S4;7;Machinery and transport equipment;21796834,42
2020;Russian Federation;Import;Türkiye;S4;7;Machinery and transport equipment;1427054311
2020;Russian Federation;Import;Turkmenistan;S4;7;Machinery and transport equipment;616857,48
2020;Russian Federation;Import;Ukraine;S4;7;Machinery and transport equipment;967328363,8
2020;Russian Federation;Import;Egypt;S4;7;Machinery and transport equipment;32749186,62
2020;Russian Federation;Import;United Kingdom;S4;7;Machinery and transport equipment;1405192737
2020;Russian Federation;Import;Uruguay;S4;7;Machinery and transport equipment;31018
2020;Russian Federation;Import;Uzbekistan;S4;7;Machinery and transport equipment;48093560,89
2020;Russian Federation;Import;Samoa;S4;7;Machinery and transport equipment;2439,17
2020;Russian Federation;Import;Afghanistan;S4;8;Miscellaneous manufactured articles;1442,31
2020;Russian Federation;Import;Albania;S4;8;Miscellaneous manufactured articles;15769260,95
2020;Russian Federation;Import;Algeria;S4;8;Miscellaneous manufactured articles;61151,6
2020;Russian Federation;Import;Andorra;S4;8;Miscellaneous manufactured articles;355,74
2020;Russian Federation;Import;Azerbaijan;S4;8;Miscellaneous manufactured articles;4257748,26
2020;Russian Federation;Import;Argentina;S4;8;Miscellaneous manufactured articles;8645478,99
2020;Russian Federation;Import;Australia;S4;8;Miscellaneous manufactured articles;25311113,58
2020;Russian Federation;Import;Austria;S4;8;Miscellaneous manufactured articles;182293675,2
2020;Russian Federation;Import;Bahrain;S4;8;Miscellaneous manufactured articles;57314,14
2020;Russian Federation;Import;Bangladesh;S4;8;Miscellaneous manufactured articles;838106443,7
2020;Russian Federation;Import;Armenia;S4;8;Miscellaneous manufactured articles;107951219,8
2020;Russian Federation;Import;Belgium;S4;8;Miscellaneous manufactured articles;105964784,5
2020;Russian Federation;Import;Bolivia (Plurinational State of);S4;8;Miscellaneous manufactured articles;24,87
2020;Russian Federation;Import;Botswana;S4;8;Miscellaneous manufactured articles;114,87
2020;Russian Federation;Import;Brazil;S4;8;Miscellaneous manufactured articles;19711440,46
2020;Russian Federation;Import;Bulgaria;S4;8;Miscellaneous manufactured articles;72838971,19
2020;Russian Federation;Import;Myanmar;S4;8;Miscellaneous manufactured articles;139174369,6
2020;Russian Federation;Import;Belarus;S4;8;Miscellaneous manufactured articles;1405148813
2020;Russian Federation;Import;Cambodia;S4;8;Miscellaneous manufactured articles;183274091,2
2020;Russian Federation;Import;Canada;S4;8;Miscellaneous manufactured articles;48665435,16
2020;Russian Federation;Import;Central African Rep.;S4;8;Miscellaneous manufactured articles;52,44
2020;Russian Federation;Import;Sri Lanka;S4;8;Miscellaneous manufactured articles;103527798,8
2020;Russian Federation;Import;Chile;S4;8;Miscellaneous manufactured articles;197718,9
2020;Russian Federation;Import;China;S4;8;Miscellaneous manufactured articles;10475271893
2020;Russian Federation;Import;Colombia;S4;8;Miscellaneous manufactured articles;2267217,9
2020;Russian Federation;Import;Congo;S4;8;Miscellaneous manufactured articles;108
2020;Russian Federation;Import;Dem. Rep. of the Congo;S4;8;Miscellaneous manufactured articles;12336,08
2020;Russian Federation;Import;Costa Rica;S4;8;Miscellaneous manufactured articles;21076737,86
2020;Russian Federation;Import;Czechia;S4;8;Miscellaneous manufactured articles;317522396,2
2020;Russian Federation;Import;Denmark;S4;8;Miscellaneous manufactured articles;90502185,23
2020;Russian Federation;Import;Dominica;S4;8;Miscellaneous manufactured articles;3546,88
2020;Russian Federation;Import;Dominican Rep.;S4;8;Miscellaneous manufactured articles;6128263,36
2020;Russian Federation;Import;Ecuador;S4;8;Miscellaneous manufactured articles;117057,38
2020;Russian Federation;Import;El Salvador;S4;8;Miscellaneous manufactured articles;518351,86
2020;Russian Federation;Import;Ethiopia;S4;8;Miscellaneous manufactured articles;2305187,37
2020;Russian Federation;Import;Eritrea;S4;8;Miscellaneous manufactured articles;21041,67
2020;Russian Federation;Import;Estonia;S4;8;Miscellaneous manufactured articles;28561382,82
2020;Russian Federation;Import;Finland;S4;8;Miscellaneous manufactured articles;116741856,5
2020;Russian Federation;Import;France;S4;8;Miscellaneous manufactured articles;490971877,3
2020;Russian Federation;Import;Georgia;S4;8;Miscellaneous manufactured articles;2953711,88
2020;Russian Federation;Import;Gambia;S4;8;Miscellaneous manufactured articles;84,47
2020;Russian Federation;Import;Germany;S4;8;Miscellaneous manufactured articles;1940794552
2020;Russian Federation;Import;Greece;S4;8;Miscellaneous manufactured articles;16097159,11
2020;Russian Federation;Import;Grenada;S4;8;Miscellaneous manufactured articles;117,73
2020;Russian Federation;Import;Honduras;S4;8;Miscellaneous manufactured articles;2407249,82
2020;Russian Federation;Import;Iceland;S4;8;Miscellaneous manufactured articles;5542865,71
2020;Russian Federation;Import;Indonesia;S4;8;Miscellaneous manufactured articles;268130439,7
2020;Russian Federation;Import;Ireland;S4;8;Miscellaneous manufactured articles;261931577,1
2020;Russian Federation;Import;Israel;S4;8;Miscellaneous manufactured articles;140736791,7
2020;Russian Federation;Import;Italy;S4;8;Miscellaneous manufactured articles;1711617118
2020;Russian Federation;Import;Japan;S4;8;Miscellaneous manufactured articles;575194688
2020;Russian Federation;Import;Kazakhstan;S4;8;Miscellaneous manufactured articles;36542248,42
2020;Russian Federation;Import;Kenya;S4;8;Miscellaneous manufactured articles;622869,05
